日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2019-04-11,601939,5.23,5.13,5.3,5.12,1075590,783486592.0,3.45,-1.54,-0.08,1.12
2019-04-12,601939,5.12,5.12,5.15,5.08,853004,615170480.0,1.36,-0.19,-0.01,0.89
2019-04-15,601939,5.23,5.27,5.45,5.23,2428842,1811040448.0,4.3,2.93,0.15,2.53
2019-04-16,601939,5.23,5.63,5.66,5.21,3293940,2507651680.0,8.54,6.83,0.36,3.43
2019-04-17,601939,5.6,5.66,5.75,5.55,2208034,1709075552.0,3.55,0.53,0.03,2.3
2019-04-18,601939,5.61,5.49,5.64,5.45,1776924,1351078160.0,3.36,-3.0,-0.17,1.85
2019-04-19,601939,5.5,5.52,5.59,5.42,1460226,1110259264.0,3.1,0.55,0.03,1.52
2019-04-22,601939,5.51,5.27,5.53,5.25,2095594,1560902624.0,5.07,-4.53,-0.25,2.18
2019-04-23,601939,5.24,5.29,5.35,5.22,1127691,831957904.0,2.47,0.38,0.02,1.18
2019-04-24,601939,5.31,5.31,5.38,5.23,1101435,815549168.0,2.84,0.38,0.02,1.15
2019-04-25,601939,5.29,5.23,5.31,5.2,834068,613414464.0,2.07,-1.51,-0.08,0.87
2019-04-26,601939,5.2,5.16,5.25,5.15,957101,697915632.0,1.91,-1.34,-0.07,1.0
2019-04-29,601939,5.19,5.31,5.36,5.16,1170236,862686704.0,3.88,2.91,0.15,1.22
2019-04-30,601939,5.25,5.34,5.37,5.23,1129308,836065696.0,2.64,0.56,0.03,1.18
2019-05-06,601939,5.14,5.05,5.18,4.96,1773875,1268556336.0,4.12,-5.43,-0.29,1.85
2019-05-07,601939,5.07,5.01,5.1,4.97,970839,691125744.0,2.57,-0.79,-0.04,1.01
2019-05-08,601939,4.92,4.91,4.99,4.84,1042241,731691056.0,2.99,-2.0,-0.1,1.09
2019-05-09,601939,4.86,4.8,4.92,4.76,1060321,735164448.0,3.26,-2.24,-0.11,1.11
2019-05-10,601939,4.83,4.9,4.92,4.76,1065212,741929008.0,3.33,2.08,0.1,1.11
2019-05-13,601939,4.8,4.86,4.9,4.77,843051,584073904.0,2.65,-0.82,-0.04,0.88
2019-05-14,601939,4.81,4.82,4.88,4.79,628110,435687856.0,1.85,-0.82,-0.04,0.65
2019-05-15,601939,4.86,4.92,4.92,4.82,745478,520200640.0,2.07,2.07,0.1,0.78
2019-05-16,601939,4.89,4.9,4.92,4.86,504787,353027248.0,1.22,-0.41,-0.02,0.53
2019-05-17,601939,4.9,4.82,4.92,4.82,734830,511875088.0,2.04,-1.63,-0.08,0.77
2019-05-20,601939,4.82,4.86,4.89,4.82,554134,385294432.0,1.45,0.83,0.04,0.58
2019-05-21,601939,4.87,4.9,4.95,4.85,699262,489865360.0,2.06,0.82,0.04,0.73
2019-05-22,601939,4.91,4.88,4.91,4.85,456003,318148256.0,1.22,-0.41,-0.02,0.48
2019-05-23,601939,4.85,4.86,4.89,4.82,608432,423368496.0,1.43,-0.41,-0.02,0.63
2019-05-24,601939,4.86,4.91,4.93,4.86,651026,455871520.0,1.44,1.03,0.05,0.68
2019-05-27,601939,4.89,4.89,4.92,4.82,881203,614089952.0,2.04,-0.41,-0.02,0.92
2019-05-28,601939,4.88,4.91,4.94,4.87,637283,446027216.0,1.43,0.41,0.02,0.66
2019-05-29,601939,4.88,4.86,4.92,4.85,557888,389350736.0,1.43,-1.02,-0.05,0.58
2019-05-30,601939,4.85,4.89,4.9,4.85,605129,421961408.0,1.03,0.62,0.03,0.63
2019-05-31,601939,4.88,4.88,4.91,4.86,555653,388162272.0,1.02,-0.2,-0.01,0.58
2019-06-03,601939,4.89,4.91,4.97,4.87,970155,680274240.0,2.05,0.61,0.03,1.01
2019-06-04,601939,4.91,4.98,5.01,4.89,1108922,782288160.0,2.44,1.43,0.07,1.16
2019-06-05,601939,5.0,5.06,5.13,4.98,1074380,771999312.0,3.01,1.61,0.08,1.12
2019-06-06,601939,5.08,5.06,5.13,5.04,762485,547089792.0,1.78,0.0,0.0,0.79
2019-06-10,601939,5.08,5.18,5.2,5.08,870255,630757264.0,2.37,2.37,0.12,0.91
2019-06-11,601939,5.17,5.2,5.23,5.14,1139650,829014800.0,1.74,0.39,0.02,1.19
2019-06-12,601939,5.17,5.15,5.18,5.12,819268,593329696.0,1.15,-0.96,-0.05,0.85
2019-06-13,601939,5.15,5.12,5.16,5.07,564445,407001104.0,1.75,-0.58,-0.03,0.59
2019-06-14,601939,5.12,5.12,5.18,5.11,630370,456369040.0,1.37,0.0,0.0,0.66
2019-06-17,601939,5.13,5.16,5.18,5.11,441974,320474144.0,1.37,0.78,0.04,0.46
2019-06-18,601939,5.15,5.25,5.27,5.13,905587,662772832.0,2.71,1.74,0.09,0.94
2019-06-19,601939,5.35,5.36,5.39,5.3,1053842,784250016.0,1.71,2.1,0.11,1.1
2019-06-20,601939,5.35,5.44,5.52,5.32,1316690,993897232.0,3.73,1.49,0.08,1.37
2019-06-21,601939,5.4,5.31,5.46,5.28,1631765,1214047168.0,3.31,-2.39,-0.13,1.7
2019-06-24,601939,5.31,5.34,5.35,5.28,753380,558724224.0,1.32,0.56,0.03,0.79
2019-06-25,601939,5.34,5.24,5.34,5.15,1142915,838613808.0,3.56,-1.87,-0.1,1.19
2019-06-26,601939,5.21,5.28,5.34,5.2,729671,538394960.0,2.67,0.76,0.04,0.76
2019-06-27,601939,5.29,5.31,5.36,5.28,788635,584583024.0,1.52,0.57,0.03,0.82
2019-06-28,601939,5.31,5.34,5.34,5.25,654995,484191680.0,1.69,0.56,0.03,0.68
2019-07-01,601939,5.4,5.36,5.42,5.32,1336729,996795856.0,1.87,0.37,0.02,1.39
2019-07-02,601939,5.35,5.38,5.38,5.33,695942,518733632.0,0.93,0.37,0.02,0.73
2019-07-03,601939,5.36,5.41,5.41,5.35,744162,556998192.0,1.12,0.56,0.03,0.78
2019-07-04,601939,5.4,5.4,5.45,5.38,704667,529441888.0,1.29,-0.18,-0.01,0.73
2019-07-05,601939,5.4,5.44,5.45,5.38,583941,438591840.0,1.3,0.74,0.04,0.61
2019-07-08,601939,5.42,5.36,5.42,5.25,949502,705658448.0,3.13,-1.47,-0.08,0.99
2019-07-09,601939,5.35,5.3,5.36,5.29,629363,466309584.0,1.31,-1.12,-0.06,0.66
2019-07-10,601939,5.3,5.19,5.31,5.17,1149724,806817424.0,2.64,-2.08,-0.11,1.2
2019-07-11,601939,5.23,5.24,5.27,5.2,1019077,718233120.0,1.35,0.96,0.05,1.06
2019-07-12,601939,5.27,5.37,5.4,5.25,784625,560361952.0,2.86,2.48,0.13,0.82
2019-07-15,601939,5.36,5.38,5.4,5.29,575945,412159408.0,2.05,0.19,0.01,0.6
2019-07-16,601939,5.39,5.38,5.41,5.36,468022,336556480.0,0.93,0.0,0.0,0.49
2019-07-17,601939,5.39,5.33,5.4,5.31,386427,276144480.0,1.67,-0.93,-0.05,0.4
2019-07-18,601939,5.33,5.43,5.45,5.31,932964,672338976.0,2.63,1.88,0.1,0.97
2019-07-19,601939,5.43,5.45,5.5,5.39,592546,429560032.0,2.03,0.37,0.02,0.62
2019-07-22,601939,5.45,5.42,5.46,5.38,608435,439495856.0,1.47,-0.55,-0.03,0.63
2019-07-23,601939,5.43,5.49,5.51,5.4,776788,564353968.0,2.03,1.29,0.07,0.81
2019-07-24,601939,5.51,5.57,5.61,5.49,873779,643488288.0,2.19,1.46,0.08,0.91
2019-07-25,601939,5.55,5.61,5.62,5.52,619188,456703648.0,1.8,0.72,0.04,0.65
2019-07-26,601939,5.57,5.56,5.65,5.55,692052,511369488.0,1.78,-0.89,-0.05,0.72
2019-07-29,601939,5.56,5.57,5.58,5.49,672752,493433696.0,1.62,0.18,0.01,0.7
2019-07-30,601939,5.58,5.6,5.68,5.58,641477,477356256.0,1.8,0.54,0.03,0.67
2019-07-31,601939,5.58,5.57,5.62,5.55,404323,298312608.0,1.25,-0.54,-0.03,0.42
2019-08-01,601939,5.55,5.53,5.57,5.48,651681,477591152.0,1.62,-0.72,-0.04,0.68
2019-08-02,601939,5.45,5.41,5.49,5.37,918610,663621440.0,2.17,-2.17,-0.12,0.96
2019-08-05,601939,5.37,5.3,5.39,5.28,745303,529753392.0,2.03,-2.03,-0.11,0.78
2019-08-06,601939,5.23,5.23,5.26,5.16,998474,699984752.0,1.89,-1.32,-0.07,1.04
2019-08-07,601939,5.27,5.23,5.29,5.2,606637,427376368.0,1.72,0.0,0.0,0.63
2019-08-08,601939,5.26,5.34,5.35,5.24,533330,378993312.0,2.1,2.1,0.11,0.56
2019-08-09,601939,5.35,5.34,5.4,5.3,709433,507131664.0,1.87,0.0,0.0,0.74
2019-08-12,601939,5.33,5.39,5.39,5.31,526038,375915664.0,1.5,0.94,0.05,0.55
2019-08-13,601939,5.34,5.3,5.36,5.26,530183,377168176.0,1.86,-1.67,-0.09,0.55
2019-08-14,601939,5.35,5.28,5.37,5.28,584060,415759904.0,1.7,-0.38,-0.02,0.61
2019-08-15,601939,5.2,5.3,5.33,5.18,492401,348342400.0,2.84,0.38,0.02,0.51
2019-08-16,601939,5.31,5.29,5.34,5.25,493545,350083904.0,1.7,-0.19,-0.01,0.51
2019-08-19,601939,5.21,5.27,5.28,5.12,1725716,1205643184.0,3.02,-0.38,-0.02,1.8
2019-08-20,601939,5.23,5.19,5.23,5.18,942364,659593344.0,0.95,-1.52,-0.08,0.98
2019-08-21,601939,5.18,5.2,5.21,5.15,708890,495342992.0,1.16,0.19,0.01,0.74
2019-08-22,601939,5.2,5.15,5.21,5.14,652709,454384992.0,1.35,-0.96,-0.05,0.68
2019-08-23,601939,5.17,5.21,5.22,5.15,659337,460905280.0,1.36,1.17,0.06,0.69
2019-08-26,601939,5.14,5.13,5.18,5.1,749625,518929968.0,1.54,-1.54,-0.08,0.78
2019-08-27,601939,5.15,5.15,5.19,5.13,991795,690292592.0,1.17,0.39,0.02,1.03
2019-08-28,601939,5.13,5.15,5.16,5.12,548220,380362544.0,0.78,0.0,0.0,0.57
2019-08-29,601939,5.14,5.14,5.18,5.12,671802,466509072.0,1.17,-0.19,-0.01,0.7
2019-08-30,601939,5.17,5.1,5.18,5.09,611069,423102624.0,1.75,-0.78,-0.04,0.64
2019-09-02,601939,5.1,5.08,5.12,5.06,875908,604161872.0,1.18,-0.39,-0.02,0.91
2019-09-03,601939,5.08,5.08,5.09,5.05,664764,456463104.0,0.79,0.0,0.0,0.69
2019-09-04,601939,5.06,5.2,5.21,5.06,1175468,816353824.0,2.95,2.36,0.12,1.23
2019-09-05,601939,5.22,5.29,5.35,5.22,1172824,832805536.0,2.5,1.73,0.09,1.22
2019-09-06,601939,5.32,5.31,5.33,5.28,508331,361148416.0,0.95,0.38,0.02,0.53
2019-09-09,601939,5.34,5.29,5.36,5.26,774343,548754416.0,1.88,-0.38,-0.02,0.81
2019-09-10,601939,5.3,5.26,5.32,5.23,577798,407557984.0,1.7,-0.57,-0.03,0.6
2019-09-11,601939,5.28,5.34,5.35,5.26,882139,627517424.0,1.71,1.52,0.08,0.92
2019-09-12,601939,5.36,5.34,5.37,5.32,572449,408864160.0,0.94,0.0,0.0,0.6
2019-09-16,601939,5.34,5.32,5.34,5.28,372460,264510533.0,1.12,-0.37,-0.02,0.39
2019-09-17,601939,5.31,5.24,5.32,5.23,419625,296724640.0,1.69,-1.5,-0.08,0.44
2019-09-18,601939,5.24,5.25,5.29,5.23,430482,304312048.0,1.15,0.19,0.01,0.45
2019-09-19,601939,5.27,5.25,5.28,5.22,299624,210933742.0,1.14,0.0,0.0,0.31
2019-09-20,601939,5.27,5.28,5.31,5.24,491037,347545232.0,1.33,0.57,0.03,0.51
2019-09-23,601939,5.26,5.19,5.29,5.15,806061,563705424.0,2.65,-1.7,-0.09,0.84
2019-09-24,601939,5.19,5.16,5.21,5.16,384339,268227648.0,0.96,-0.58,-0.03,0.4
2019-09-25,601939,5.15,5.18,5.22,5.13,425388,296820352.0,1.74,0.39,0.02,0.44
2019-09-26,601939,5.2,5.25,5.3,5.18,821039,578952000.0,2.32,1.35,0.07,0.86
2019-09-27,601939,5.26,5.27,5.28,5.16,727062,510678480.0,2.29,0.38,0.02,0.76
2019-09-30,601939,5.23,5.19,5.3,5.19,386014,272326688.0,2.09,-1.52,-0.08,0.4
2019-10-08,601939,5.19,5.28,5.32,5.18,677012,478616320.0,2.7,1.73,0.09,0.71
2019-10-09,601939,5.25,5.34,5.37,5.24,674504,480947440.0,2.46,1.14,0.06,0.7
2019-10-10,601939,5.34,5.34,5.36,5.3,460671,328778256.0,1.12,0.0,0.0,0.48
2019-10-11,601939,5.36,5.41,5.43,5.33,779658,560437488.0,1.87,1.31,0.07,0.81
2019-10-14,601939,5.42,5.5,5.62,5.42,1064485,779755376.0,3.7,1.66,0.09,1.11
2019-10-15,601939,5.5,5.56,5.57,5.47,658127,481520672.0,1.82,1.09,0.06,0.69
2019-10-16,601939,5.56,5.47,5.64,5.44,798195,585045120.0,3.6,-1.62,-0.09,0.83
2019-10-17,601939,5.48,5.46,5.52,5.45,473107,344392432.0,1.28,-0.18,-0.01,0.49
2019-10-18,601939,5.49,5.45,5.56,5.39,542404,393717600.0,3.11,-0.18,-0.01,0.57
2019-10-21,601939,5.45,5.56,5.56,5.44,572625,419287216.0,2.2,2.02,0.11,0.6
2019-10-22,601939,5.58,5.57,5.58,5.49,439753,322857088.0,1.62,0.18,0.01,0.46
2019-10-23,601939,5.53,5.58,5.63,5.53,723808,534065824.0,1.8,0.18,0.01,0.75
2019-10-24,601939,5.59,5.63,5.75,5.58,1013185,756859872.0,3.05,0.9,0.05,1.06
2019-10-25,601939,5.62,5.64,5.65,5.56,455978,338058432.0,1.6,0.18,0.01,0.48
2019-10-28,601939,5.65,5.56,5.69,5.53,638394,470768256.0,2.84,-1.42,-0.08,0.67
2019-10-29,601939,5.56,5.5,5.59,5.46,665684,486991120.0,2.34,-1.08,-0.06,0.69
2019-10-30,601939,5.5,5.52,5.55,5.47,403619,295135568.0,1.45,0.36,0.02,0.42
2019-10-31,601939,5.54,5.49,5.56,5.42,577058,419685568.0,2.54,-0.54,-0.03,0.6
2019-11-01,601939,5.49,5.5,5.52,5.39,796603,578002416.0,2.37,0.18,0.01,0.83
2019-11-04,601939,5.47,5.54,5.56,5.47,772304,565330528.0,1.64,0.73,0.04,0.81
2019-11-05,601939,5.53,5.58,5.65,5.49,735938,542446720.0,2.89,0.72,0.04,0.77
2019-11-06,601939,5.57,5.69,5.73,5.54,1227606,918108928.0,3.41,1.97,0.11,1.28
2019-11-07,601939,5.67,5.69,5.75,5.65,591922,443913264.0,1.76,0.0,0.0,0.62
2019-11-08,601939,5.74,5.55,5.75,5.54,696222,515832480.0,3.69,-2.46,-0.14,0.73
2019-11-11,601939,5.54,5.42,5.54,5.42,800660,581047152.0,2.16,-2.34,-0.13,0.83
2019-11-12,601939,5.45,5.44,5.47,5.4,463718,335493680.0,1.29,0.37,0.02,0.48
2019-11-13,601939,5.42,5.39,5.44,5.35,489039,351668336.0,1.65,-0.92,-0.05,0.51
2019-11-14,601939,5.39,5.36,5.4,5.32,605088,432570448.0,1.48,-0.56,-0.03,0.63
2019-11-15,601939,5.36,5.35,5.37,5.31,535247,382173200.0,1.12,-0.19,-0.01,0.56
2019-11-18,601939,5.35,5.37,5.39,5.33,523139,374508656.0,1.12,0.37,0.02,0.55
2019-11-19,601939,5.37,5.39,5.4,5.34,512902,367694688.0,1.12,0.37,0.02,0.53
2019-11-20,601939,5.37,5.31,5.39,5.26,852158,606962752.0,2.41,-1.48,-0.08,0.89
2019-11-21,601939,5.28,5.33,5.33,5.25,480535,341102928.0,1.51,0.38,0.02,0.5
2019-11-22,601939,5.34,5.34,5.36,5.3,463139,330363968.0,1.13,0.19,0.01,0.48
2019-11-25,601939,5.35,5.41,5.42,5.33,383659,276160416.0,1.69,1.31,0.07,0.4
2019-11-26,601939,5.43,5.41,5.47,5.39,602035,435232512.0,1.48,0.0,0.0,0.63
2019-11-27,601939,5.43,5.42,5.44,5.36,421009,302945312.0,1.48,0.18,0.01,0.44
2019-11-28,601939,5.42,5.34,5.42,5.3,633024,451915088.0,2.21,-1.48,-0.08,0.66
2019-11-29,601939,5.31,5.3,5.37,5.29,460188,327345312.0,1.5,-0.75,-0.04,0.48
2019-12-02,601939,5.3,5.32,5.33,5.28,413958,293812112.0,0.94,0.38,0.02,0.43
2019-12-03,601939,5.31,5.35,5.35,5.29,339056,241680536.0,1.13,0.56,0.03,0.35
2019-12-04,601939,5.33,5.34,5.36,5.32,341876,244259751.0,0.75,-0.19,-0.01,0.36
2019-12-05,601939,5.38,5.34,5.39,5.32,465763,333408800.0,1.31,0.0,0.0,0.49
2019-12-06,601939,5.35,5.34,5.37,5.3,479377,341371616.0,1.31,0.0,0.0,0.5
2019-12-09,601939,5.33,5.29,5.34,5.27,590563,418853808.0,1.31,-0.94,-0.05,0.62
2019-12-10,601939,5.28,5.27,5.3,5.26,400678,283512752.0,0.76,-0.38,-0.02,0.42
2019-12-11,601939,5.29,5.3,5.32,5.25,453852,321790304.0,1.33,0.57,0.03,0.47
2019-12-12,601939,5.3,5.31,5.32,5.28,395953,281177424.0,0.75,0.19,0.01,0.41
2019-12-13,601939,5.34,5.4,5.4,5.33,925674,663464512.0,1.32,1.69,0.09,0.96
2019-12-16,601939,5.4,5.35,5.4,5.32,917672,655065056.0,1.48,-0.93,-0.05,0.96
2019-12-17,601939,5.35,5.43,5.46,5.28,1556348,1116313600.0,3.36,1.5,0.08,1.62
2019-12-18,601939,5.4,5.44,5.52,5.4,962567,697865184.0,2.21,0.18,0.01,1.0
2019-12-19,601939,5.44,5.46,5.49,5.42,498104,361526000.0,1.29,0.37,0.02,0.52
2019-12-20,601939,5.46,5.45,5.49,5.43,492044,357062208.0,1.1,-0.18,-0.01,0.51
2019-12-23,601939,5.46,5.39,5.49,5.38,660801,477223968.0,2.02,-1.1,-0.06,0.69
2019-12-24,601939,5.39,5.39,5.42,5.36,411993,296134000.0,1.11,0.0,0.0,0.43
2019-12-25,601939,5.38,5.37,5.4,5.35,420733,301869280.0,0.93,-0.37,-0.02,0.44
2019-12-26,601939,5.37,5.43,5.43,5.36,474991,341836064.0,1.3,1.12,0.06,0.5
2019-12-27,601939,5.42,5.45,5.47,5.39,757775,549192160.0,1.47,0.37,0.02,0.79
2019-12-30,601939,5.42,5.43,5.45,5.36,1190302,858107632.0,1.65,-0.37,-0.02,1.24
2019-12-31,601939,5.41,5.43,5.45,5.4,574759,415013584.0,0.92,0.0,0.0,0.6
2020-01-02,601939,5.49,5.51,5.59,5.48,1193038,874838192.0,2.03,1.47,0.08,1.24
2020-01-03,601939,5.51,5.51,5.55,5.49,705831,516045232.0,1.09,0.0,0.0,0.74
2020-01-06,601939,5.49,5.44,5.52,5.42,828713,603218992.0,1.81,-1.27,-0.07,0.86
2020-01-07,601939,5.46,5.43,5.49,5.42,1106436,800936080.0,1.29,-0.18,-0.01,1.15
2020-01-08,601939,5.41,5.34,5.41,5.34,971101,696441888.0,1.29,-1.66,-0.09,1.01
2020-01-09,601939,5.39,5.36,5.4,5.33,848503,607455296.0,1.31,0.37,0.02,0.88
2020-01-10,601939,5.37,5.36,5.38,5.34,530992,379598672.0,0.75,0.0,0.0,0.55
2020-01-13,601939,5.36,5.37,5.37,5.32,735764,525773776.0,0.93,0.19,0.01,0.77
2020-01-14,601939,5.38,5.36,5.4,5.36,546323,392032896.0,0.74,-0.19,-0.01,0.57
2020-01-15,601939,5.37,5.34,5.37,5.33,439992,314244320.0,0.75,-0.37,-0.02,0.46
2020-01-16,601939,5.35,5.29,5.35,5.28,941076,668514256.0,1.31,-0.94,-0.05,0.98
2020-01-17,601939,5.29,5.28,5.33,5.27,553205,392561728.0,1.13,-0.19,-0.01,0.58
2020-01-20,601939,5.29,5.3,5.31,5.27,739731,524550416.0,0.76,0.38,0.02,0.77
2020-01-21,601939,5.29,5.24,5.29,5.23,894649,630441872.0,1.13,-1.13,-0.06,0.93
2020-01-22,601939,5.22,5.25,5.26,5.19,870633,611037712.0,1.34,0.19,0.01,0.91
2020-01-23,601939,5.22,5.17,5.23,5.12,1255990,874549376.0,2.1,-1.52,-0.08,1.31
2020-02-03,601939,4.62,4.64,4.86,4.53,1936615,1255253728.0,6.38,-10.25,-0.53,2.02
2020-02-04,601939,4.63,4.88,4.94,4.61,1654195,1088628224.0,7.11,5.17,0.24,1.72
2020-02-05,601939,4.88,4.91,4.97,4.81,1036252,695437344.0,3.28,0.61,0.03,1.08
2020-02-06,601939,4.94,4.89,4.94,4.83,1439352,960638752.0,2.24,-0.41,-0.02,1.5
2020-02-07,601939,4.85,4.83,4.85,4.77,1082384,714670336.0,1.64,-1.23,-0.06,1.13
2020-02-10,601939,4.8,4.82,4.83,4.76,698717,461239312.0,1.45,-0.21,-0.01,0.73
2020-02-11,601939,4.83,4.89,4.89,4.8,948842,632527248.0,1.87,1.45,0.07,0.99
2020-02-12,601939,4.88,4.89,4.89,4.84,631234,420957360.0,1.02,0.0,0.0,0.66
2020-02-13,601939,4.89,4.82,4.89,4.8,919536,610198144.0,1.84,-1.43,-0.07,0.96
2020-02-14,601939,4.8,4.85,4.87,4.78,688549,456977712.0,1.87,0.62,0.03,0.72
2020-02-17,601939,4.84,4.94,4.94,4.82,909928,608933840.0,2.47,1.86,0.09,0.95
2020-02-18,601939,4.93,4.9,4.94,4.88,844002,566197728.0,1.21,-0.81,-0.04,0.88
2020-02-19,601939,4.89,4.91,4.94,4.88,909092,609473680.0,1.22,0.2,0.01,0.95
2020-02-20,601939,4.91,4.96,4.97,4.84,1227634,822081008.0,2.65,1.02,0.05,1.28
2020-02-21,601939,4.93,4.97,5.02,4.9,925764,625241504.0,2.42,0.2,0.01,0.96
2020-02-24,601939,4.97,4.91,4.97,4.9,880498,591534400.0,1.41,-1.21,-0.06,0.92
2020-02-25,601939,4.85,4.84,4.88,4.81,889276,589708384.0,1.43,-1.43,-0.07,0.93
2020-02-26,601939,4.79,4.85,4.89,4.75,838203,555858624.0,2.89,0.21,0.01,0.87
2020-02-27,601939,4.85,4.87,4.87,4.82,725983,482165488.0,1.03,0.41,0.02,0.76
2020-02-28,601939,4.81,4.7,4.84,4.7,1279464,839874416.0,2.87,-3.49,-0.17,1.33
2020-03-02,601939,4.71,4.79,4.81,4.71,804392,528691168.0,2.13,1.91,0.09,0.84
2020-03-03,601939,4.83,4.8,4.87,4.79,901535,597097088.0,1.67,0.21,0.01,0.94
2020-03-04,601939,4.8,4.8,4.83,4.77,879905,580431840.0,1.25,0.0,0.0,0.92
2020-03-05,601939,4.82,4.91,4.92,4.78,1666223,1109477280.0,2.92,2.29,0.11,1.74
2020-03-06,601939,4.86,4.83,4.9,4.82,835120,555393216.0,1.63,-1.63,-0.08,0.87
2020-03-09,601939,4.77,4.68,4.77,4.67,1639688,1066905792.0,2.07,-3.11,-0.15,1.71
2020-03-10,601939,4.65,4.73,4.75,4.65,1227945,799213376.0,2.14,1.07,0.05,1.28
2020-03-11,601939,4.74,4.72,4.79,4.71,777638,508983152.0,1.69,-0.21,-0.01,0.81
2020-03-12,601939,4.69,4.74,4.75,4.65,1020851,663980720.0,2.12,0.42,0.02,1.06
2020-03-13,601939,4.57,4.69,4.73,4.54,1153689,739770672.0,4.01,-1.05,-0.05,1.2
2020-03-16,601939,4.69,4.62,4.74,4.58,1386621,895892272.0,3.41,-1.49,-0.07,1.45
2020-03-17,601939,4.59,4.65,4.67,4.51,1212003,776931712.0,3.46,0.65,0.03,1.26
2020-03-18,601939,4.64,4.59,4.69,4.58,882964,568937728.0,2.37,-1.29,-0.06,0.92
2020-03-19,601939,4.55,4.41,4.59,4.36,1563421,977664640.0,5.01,-3.92,-0.18,1.63
2020-03-20,601939,4.46,4.52,4.59,4.39,1204484,757006624.0,4.54,2.49,0.11,1.26
2020-03-23,601939,4.39,4.37,4.43,4.33,952815,587925056.0,2.21,-3.32,-0.15,0.99
2020-03-24,601939,4.43,4.57,4.58,4.43,1048876,660226384.0,3.43,4.58,0.2,1.09
2020-03-25,601939,4.63,4.58,4.65,4.56,1129855,722953824.0,1.97,0.22,0.01,1.18
2020-03-26,601939,4.52,4.6,4.65,4.52,1015230,649203696.0,2.84,0.44,0.02,1.06
2020-03-27,601939,4.63,4.67,4.7,4.63,759302,490965248.0,1.52,1.52,0.07,0.79
2020-03-30,601939,4.62,4.67,4.69,4.6,768983,495968064.0,1.93,0.0,0.0,0.8
2020-03-31,601939,4.69,4.54,4.71,4.52,989833,633597216.0,4.07,-2.78,-0.13,1.03
2020-04-01,601939,4.53,4.58,4.6,4.52,432432,275732224.0,1.76,0.88,0.04,0.45
2020-04-02,601939,4.55,4.63,4.63,4.54,366280,234074246.0,1.97,1.09,0.05,0.38
2020-04-03,601939,4.6,4.6,4.64,4.57,407487,261224021.0,1.51,-0.65,-0.03,0.42
2020-04-07,601939,4.67,4.62,4.68,4.59,925805,594115920.0,1.96,0.43,0.02,0.97
2020-04-08,601939,4.6,4.57,4.61,4.55,527125,336042224.0,1.3,-1.08,-0.05,0.55
2020-04-09,601939,4.59,4.6,4.6,4.56,358558,228894829.0,0.88,0.66,0.03,0.37
2020-04-10,601939,4.6,4.57,4.6,4.55,433716,276236464.0,1.09,-0.65,-0.03,0.45
2020-04-13,601939,4.54,4.52,4.56,4.51,391994,247985215.0,1.09,-1.09,-0.05,0.41
2020-04-14,601939,4.51,4.56,4.56,4.51,452827,287103952.0,1.11,0.88,0.04,0.47
2020-04-15,601939,4.54,4.54,4.57,4.53,342076,217284352.0,0.88,-0.44,-0.02,0.36
2020-04-16,601939,4.53,4.54,4.56,4.52,348280,220876358.0,0.88,0.0,0.0,0.36
2020-04-17,601939,4.56,4.55,4.57,4.52,837998,531725232.0,1.1,0.22,0.01,0.87
2020-04-20,601939,4.54,4.51,4.55,4.51,490513,309882816.0,0.88,-0.88,-0.04,0.51
2020-04-21,601939,4.52,4.45,4.52,4.43,483937,302960352.0,2.0,-1.33,-0.06,0.5
2020-04-22,601939,4.43,4.46,4.46,4.4,381644,238147883.0,1.35,0.22,0.01,0.4
2020-04-23,601939,4.46,4.41,4.46,4.4,482795,300145136.0,1.35,-1.12,-0.05,0.5
2020-04-24,601939,4.42,4.4,4.42,4.38,307280,190473818.0,0.91,-0.23,-0.01,0.32
2020-04-27,601939,4.4,4.46,4.5,4.4,685709,429024272.0,2.27,1.36,0.06,0.71
2020-04-28,601939,4.46,4.47,4.5,4.4,647167,405352064.0,2.24,0.22,0.01,0.67
2020-04-29,601939,4.48,4.62,4.62,4.48,1031207,656859312.0,3.13,3.36,0.15,1.07
2020-04-30,601939,4.62,4.63,4.67,4.61,510898,329137344.0,1.3,0.22,0.01,0.53
2020-05-06,601939,4.56,4.54,4.57,4.51,685852,434737760.0,1.3,-1.94,-0.09,0.71
2020-05-07,601939,4.52,4.51,4.54,4.5,534243,337504592.0,0.88,-0.66,-0.03,0.56
2020-05-08,601939,4.53,4.55,4.56,4.52,615141,389908448.0,0.89,0.89,0.04,0.64
2020-05-11,601939,4.56,4.59,4.6,4.55,580235,370154144.0,1.1,0.88,0.04,0.6
2020-05-12,601939,4.59,4.55,4.63,4.53,486629,309977264.0,2.18,-0.87,-0.04,0.51
2020-05-13,601939,4.54,4.58,4.59,4.52,356542,226460583.0,1.54,0.66,0.03,0.37
2020-05-14,601939,4.57,4.52,4.57,4.52,329527,208857492.0,1.09,-1.31,-0.06,0.34
2020-05-15,601939,4.55,4.51,4.55,4.51,370461,234159967.0,0.88,-0.22,-0.01,0.39
2020-05-18,601939,4.53,4.52,4.55,4.49,468427,296175216.0,1.33,0.22,0.01,0.49
